Bump_ID,Name,Center_X,Center_Y,Width,Height,Area,Text_Distance
2171,VDD,1300.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2172,VDD,1512.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2173,VSS,1300.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2174,VSS,1512.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2175,VDD_PLL,1300.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2176,VDD,1512.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2177,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2178,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2179,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
2180,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2181,PAD_DQ4,1194.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2182,PADP_x4_DQS,1406.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2183,PAD_DQ7,1618.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2184,PAD_DQ5,1194.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2185,PADN_x4_DQS,1406.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2186,PAD_DQ6,1618.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2187,PAD_DQ2,1194.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2188,PADN_DQS,1406.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2189,PAD_DQ1,1618.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2190,PAD_DQ3,1194.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2191,PADP_DQS,1406.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2192,PAD_DQ0,1618.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2193,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2194,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2195,VDD,1300.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2196,VDD,1512.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2197,VSS,1300.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2198,VSS,1512.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2199,VDD_PLL,1300.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2200,VDD,1512.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2201,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2202,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2203,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2204,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
2205,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2206,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2207,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2208,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2209,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2210,PAD_DQ4,1194.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2211,PADP_x4_DQS,1406.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2212,PAD_DQ7,1618.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2213,PAD_DQ5,1194.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2214,PADN_x4_DQS,1406.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2215,PAD_DQ6,1618.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2216,PAD_DQ2,1194.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2217,PADN_DQS,1406.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2218,PAD_DQ1,1618.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2219,PAD_DQ3,1194.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2220,PADP_DQS,1406.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2221,PAD_DQ0,1618.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2222,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2223,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2224,VDD,1300.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2225,VDD,1512.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2226,VSS,1300.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2227,VSS,1512.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2228,VDD_PLL,1300.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2229,VDD,1512.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2230,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2231,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2232,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2233,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
2234,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2235,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2236,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2237,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2238,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2239,PAD_DQ4,1194.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2240,PADP_x4_DQS,1406.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2241,PAD_DQ7,1618.9370,1931.1600,80.0000,80.0000,5018.4943,0.0000
2242,PAD_DQ5,1194.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2243,PADN_x4_DQS,1406.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2244,PAD_DQ6,1618.9370,1771.5600,80.0000,80.0000,5018.4943,0.0000
2245,PAD_DQ2,1194.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2246,PADN_DQS,1406.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2247,PAD_DQ1,1618.9370,1611.9600,80.0000,80.0000,5018.4943,0.0000
2248,PAD_DQ3,1194.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2249,PADP_DQS,1406.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2250,PAD_DQ0,1618.9370,1452.3600,80.0000,80.0000,5018.4943,0.0000
2251,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2252,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2253,VDD,1300.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2254,VDD,1512.9370,1851.3600,80.0000,80.0000,5018.4943,0.0000
2255,VSS,1300.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2256,VSS,1512.9370,1691.7600,80.0000,80.0000,5018.4943,0.0000
2257,VDD_PLL,1300.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2258,VDD,1512.9370,1532.1600,80.0000,80.0000,5018.4943,0.0000
2259,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2260,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2261,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2262,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
2263,VSS,1300.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2264,VDDQ,1512.9370,2010.9600,80.0000,80.0000,5018.4943,0.0000
2265,VSS,1300.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2266,VDDQ,1512.9370,1372.5600,80.0000,80.0000,5018.4943,0.0000
2267,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2268,VDDQ,1036.1890,2010.9600,80.0000,80.0000,5018.4943,0.0000
2269,VDDQ,1036.1890,1372.5600,80.0000,80.0000,5018.4943,0.0000
2270,VDD,551.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2271,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2272,VSS,551.7400,1532.1600,80.0000,80.0000,5018.4943,0.0000
2273,VSS,551.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2274,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
2275,VSS,816.4880,1532.1600,80.0000,80.0000,5018.4943,0.0000
2276,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
2277,PAD_ATB1,657.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2278,PAD_ERR_n,445.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2279,PAD_ATB0,657.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2280,PAD_CAL,445.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2281,VDD,551.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2282,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2283,VSS,551.7400,1532.1600,80.0000,80.0000,5018.4943,0.0000
2284,VSS,551.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2285,PAD_ATB1,657.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2286,PAD_ERR_n,445.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2287,PAD_ATB0,657.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2288,PAD_CAL,445.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2289,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
2290,VSS,816.4880,1532.1600,80.0000,80.0000,5018.4943,0.0000
2291,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
2292,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
2293,VSS,551.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2294,VDDQ,339.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2295,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2296,VDDQ,339.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2297,VDD,551.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2298,VDD,339.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2299,PAD_CS0_n,657.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2300,VSS,445.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2301,PAD_CA7,233.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2302,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
2303,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2304,VDDQ,339.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2305,PAD_RESET_n,233.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2306,VDD,551.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2307,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2308,VSS,551.7400,1532.1600,80.0000,80.0000,5018.4943,0.0000
2309,VSS,551.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2310,PAD_ATB1,657.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2311,PAD_ERR_n,445.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2312,PAD_ATB0,657.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2313,PAD_CAL,445.7400,1452.3600,80.0000,80.0000,5018.4943,0.0000
2314,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
2315,VSS,816.4880,1532.1600,80.0000,80.0000,5018.4943,0.0000
2316,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
2317,VDDQ,816.4880,1372.5600,80.0000,80.0000,5018.4943,0.0000
2318,VSS,551.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2319,VDDQ,339.7400,1372.5600,80.0000,80.0000,5018.4943,0.0000
2320,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2321,VDDQ,339.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2322,VDD,551.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2323,VDD,339.7400,1851.3600,80.0000,80.0000,5018.4943,0.0000
2324,PAD_CS0_n,657.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2325,VSS,445.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2326,PAD_CA7,233.7400,1771.5600,80.0000,80.0000,5018.4943,0.0000
2327,VDDQ,816.4880,1691.7600,80.0000,80.0000,5018.4943,0.0000
2328,VSS,551.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2329,VDDQ,339.7400,1691.7600,80.0000,80.0000,5018.4943,0.0000
2330,PAD_RESET_n,233.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2331,PAD_RESET_n,233.7400,1611.9600,80.0000,80.0000,5018.4943,0.0000
2332,PADN_x4_DQS,1406.9370,1133.1600,80.0000,80.0000,5018.4943,0.0000
2333,PADN_DQS,1406.9370,973.5600,80.0000,80.0000,5018.4943,0.0000
2334,VSS,1512.9370,1053.3600,80.0000,80.0000,5018.4943,0.0000
2335,PAD_DQ6,1618.9370,1133.1600,80.0000,80.0000,5018.4943,0.0000
2336,PAD_DQ1,1618.9370,973.5600,80.0000,80.0000,5018.4943,0.0000
2337,VDDQ,1762.6770,1053.3600,80.0000,80.0000,5018.4943,0.0000
2338,PADP_DQS,1406.9370,813.9600,80.0000,80.0000,5018.4943,0.0000
2339,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2340,PAD_DQ0,1618.9370,813.9600,80.0000,80.0000,5018.4943,0.0000
2341,VDDQ,1762.6770,734.1600,80.0000,80.0000,5018.4943,0.0000
2342,PAD_DQ5,1194.9370,1133.1600,80.0000,80.0000,5018.4943,0.0000
2343,PAD_DQ2,1194.9370,973.5600,80.0000,80.0000,5018.4943,0.0000
2344,VSS,1036.1890,1053.3600,80.0000,80.0000,5018.4943,0.0000
2345,VSS,1300.9370,1053.3600,80.0000,80.0000,5018.4943,0.0000
2346,PAD_DQ3,1194.9370,813.9600,80.0000,80.0000,5018.4943,0.0000
2347,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2348,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2349,VSS,1036.1890,893.7600,80.0000,80.0000,5018.4943,0.0000
2350,VDD_PLL,1300.9370,893.7600,80.0000,80.0000,5018.4943,0.0000
2351,VDD,1512.9370,893.7600,80.0000,80.0000,5018.4943,0.0000
2352,VSS,1762.6770,893.7600,80.0000,80.0000,5018.4943,0.0000
2353,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2354,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2355,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2356,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2357,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2358,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2359,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2360,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2361,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2362,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2363,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2364,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2365,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2366,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2367,VDDQ,1036.1890,734.1600,80.0000,80.0000,5018.4943,0.0000
2368,VSS,1300.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2369,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2370,VDDQ,1512.9370,734.1600,80.0000,80.0000,5018.4943,0.0000
2371,VSS,1762.6770,574.5600,80.0000,80.0000,5018.4943,0.0000
2372,VDDQ,1762.6770,414.9600,80.0000,80.0000,5018.4943,0.0000
2373,VDD,1512.9370,574.5600,80.0000,80.0000,5018.4943,0.0000
2374,VSS,1512.9370,414.9600,80.0000,80.0000,5018.4943,0.0000
2375,PADN_x4_DQS,1406.9370,494.7600,80.0000,80.0000,5018.4943,0.0000
2376,PAD_DQ6,1618.9370,494.7600,80.0000,80.0000,5018.4943,0.0000
2377,VSS,1762.6770,255.3600,80.0000,80.0000,5018.4943,0.0000
2378,VDDQ,1762.6770,95.7600,80.0000,80.0000,5018.4943,0.0000
2379,VDD,1512.9370,255.3600,80.0000,80.0000,5018.4943,0.0000
2380,VDDQ,1512.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2381,PADP_DQS,1406.9370,175.5600,80.0000,80.0000,5018.4943,0.0000
2382,PAD_DQ0,1618.9370,175.5600,80.0000,80.0000,5018.4943,0.0000
2383,VDD,1300.9370,574.5600,80.0000,80.0000,5018.4943,0.0000
2384,VSS,1300.9370,414.9600,80.0000,80.0000,5018.4943,0.0000
2385,VSS,1036.1890,574.5600,80.0000,80.0000,5018.4943,0.0000
2386,VSS,1036.1890,414.9600,80.0000,80.0000,5018.4943,0.0000
2387,PAD_DQ5,1194.9370,494.7600,80.0000,80.0000,5018.4943,0.0000
2388,VDD_PLL,1300.9370,255.3600,80.0000,80.0000,5018.4943,0.0000
2389,VSS,1300.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2390,VSS,1036.1890,255.3600,80.0000,80.0000,5018.4943,0.0000
2391,VDDQ,1036.1890,95.7600,80.0000,80.0000,5018.4943,0.0000
2392,PAD_DQ3,1194.9370,175.5600,80.0000,80.0000,5018.4943,0.0000
2393,PAD_DQ2,1194.9370,335.1600,80.0000,80.0000,5018.4943,0.0000
2394,PADN_DQS,1406.9370,335.1600,80.0000,80.0000,5018.4943,0.0000
2395,PAD_DQ1,1618.9370,335.1600,80.0000,80.0000,5018.4943,0.0000
2396,VSS,551.7400,1053.3600,80.0000,80.0000,5018.4943,0.0000
2397,PAD_DQ5,657.7400,1133.1600,80.0000,80.0000,5018.4943,0.0000
2398,PAD_DQ2,657.7400,973.5600,80.0000,80.0000,5018.4943,0.0000
2399,VSS,816.4880,1053.3600,80.0000,80.0000,5018.4943,0.0000
2400,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2401,PAD_DQ3,657.7400,813.9600,80.0000,80.0000,5018.4943,0.0000
2402,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2403,VSS,90.0000,1053.3600,80.0000,80.0000,5018.4943,0.0000
2404,PAD_DQ6,233.7400,1133.1600,80.0000,80.0000,5018.4943,0.0000
2405,PAD_DQ1,233.7400,973.5600,80.0000,80.0000,5018.4943,0.0000
2406,VSS,339.7400,1053.3600,80.0000,80.0000,5018.4943,0.0000
2407,VDDQ,90.0000,734.1600,80.0000,80.0000,5018.4943,0.0000
2408,PAD_DQ0,233.7400,813.9600,80.0000,80.0000,5018.4943,0.0000
2409,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2410,VSS,90.0000,893.7600,80.0000,80.0000,5018.4943,0.0000
2411,VDD,339.7400,893.7600,80.0000,80.0000,5018.4943,0.0000
2412,PADN_x4_DQS,445.7400,1133.1600,80.0000,80.0000,5018.4943,0.0000
2413,PADN_DQS,445.7400,973.5600,80.0000,80.0000,5018.4943,0.0000
2414,PADP_DQS,445.7400,813.9600,80.0000,80.0000,5018.4943,0.0000
2415,VDD_PLL,551.7400,893.7600,80.0000,80.0000,5018.4943,0.0000
2416,VSS,816.4880,893.7600,80.0000,80.0000,5018.4943,0.0000
2417,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2418,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2419,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2420,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2421,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2422,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2423,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2424,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2425,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2426,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2427,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2428,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2429,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2430,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2431,VDDQ,816.4880,734.1600,80.0000,80.0000,5018.4943,0.0000
2432,VSS,551.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2433,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2434,VDDQ,339.7400,734.1600,80.0000,80.0000,5018.4943,0.0000
2435,VSS,816.4880,574.5600,80.0000,80.0000,5018.4943,0.0000
2436,VSS,816.4880,414.9600,80.0000,80.0000,5018.4943,0.0000
2437,VDD,551.7400,574.5600,80.0000,80.0000,5018.4943,0.0000
2438,VSS,551.7400,414.9600,80.0000,80.0000,5018.4943,0.0000
2439,PAD_DQ5,657.7400,494.7600,80.0000,80.0000,5018.4943,0.0000
2440,VSS,816.4880,255.3600,80.0000,80.0000,5018.4943,0.0000
2441,VDDQ,816.4880,95.7600,80.0000,80.0000,5018.4943,0.0000
2442,VDD_PLL,551.7400,255.3600,80.0000,80.0000,5018.4943,0.0000
2443,VSS,551.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2444,PAD_DQ3,657.7400,175.5600,80.0000,80.0000,5018.4943,0.0000
2445,VDD,339.7400,574.5600,80.0000,80.0000,5018.4943,0.0000
2446,VSS,339.7400,414.9600,80.0000,80.0000,5018.4943,0.0000
2447,VSS,90.0000,574.5600,80.0000,80.0000,5018.4943,0.0000
2448,VSS,90.0000,414.9600,80.0000,80.0000,5018.4943,0.0000
2449,PAD_DQ6,233.7400,494.7600,80.0000,80.0000,5018.4943,0.0000
2450,VDD,339.7400,255.3600,80.0000,80.0000,5018.4943,0.0000
2451,VDDQ,339.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2452,VSS,90.0000,255.3600,80.0000,80.0000,5018.4943,0.0000
2453,PAD_DQ0,233.7400,175.5600,80.0000,80.0000,5018.4943,0.0000
2454,PAD_DQ1,233.7400,335.1600,80.0000,80.0000,5018.4943,0.0000
2455,PADN_x4_DQS,445.7400,494.7600,80.0000,80.0000,5018.4943,0.0000
2456,PADN_DQS,445.7400,335.1600,80.0000,80.0000,5018.4943,0.0000
2457,PADP_DQS,445.7400,175.5600,80.0000,80.0000,5018.4943,0.0000
2458,PAD_DQ2,657.7400,335.1600,80.0000,80.0000,5018.4943,0.0000
2459,PAD_DQ7,233.7400,654.3600,80.0000,80.0000,5018.4943,0.0000
2460,PADP_x4_DQS,445.7400,654.3600,80.0000,80.0000,5018.4943,0.0000
2461,PAD_DQ4,657.7400,654.3600,80.0000,80.0000,5018.4943,0.0000
2462,VDD,926.3640,1133.1600,80.0000,80.0000,5018.4943,0.0000
2463,VDD,926.3640,973.5600,80.0000,80.0000,5018.4943,0.0000
2464,VDD,926.3640,813.9600,80.0000,80.0000,5018.4943,0.0000
2465,VDD,926.3640,654.3600,80.0000,80.0000,5018.4943,0.0000
2466,VDD,926.3640,494.7600,80.0000,80.0000,5018.4943,0.0000
2467,VDD,926.3640,335.1600,80.0000,80.0000,5018.4943,0.0000
2468,VDD,926.3640,175.5600,80.0000,80.0000,5018.4943,0.0000
2469,PAD_DQ4,1194.9370,654.3600,80.0000,80.0000,5018.4943,0.0000
2470,PADP_x4_DQS,1406.9370,654.3600,80.0000,80.0000,5018.4943,0.0000
2471,PAD_DQ7,1618.9370,654.3600,80.0000,80.0000,5018.4943,0.0000
2472,VDDQ,1036.1890,95.7600,80.0000,80.0000,5018.4943,0.0000
2473,VSS,1036.1890,255.3600,80.0000,80.0000,5018.4943,0.0000
2474,VSS,1036.1890,414.9600,80.0000,80.0000,5018.4943,0.0000
2475,VSS,1036.1890,574.5600,80.0000,80.0000,5018.4943,0.0000
2476,VDDQ,816.4880,95.7600,80.0000,80.0000,5018.4943,0.0000
2477,VSS,816.4880,255.3600,80.0000,80.0000,5018.4943,0.0000
2478,VSS,816.4880,414.9600,80.0000,80.0000,5018.4943,0.0000
2479,VSS,816.4880,574.5600,80.0000,80.0000,5018.4943,0.0000
2480,VDD,926.3640,175.5600,80.0000,80.0000,5018.4943,0.0000
2481,VDD,926.3640,335.1600,80.0000,80.0000,5018.4943,0.0000
2482,VDD,926.3640,494.7600,80.0000,80.0000,5018.4943,0.0000
2483,VDDQ,1512.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2484,VDDQ,339.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2485,VDD,926.3640,494.7600,80.0000,80.0000,5018.4943,0.0000
2486,VDD,926.3640,335.1600,80.0000,80.0000,5018.4943,0.0000
2487,VSS,1036.1890,414.9600,80.0000,80.0000,5018.4943,0.0000
2488,VSS,816.4880,414.9600,80.0000,80.0000,5018.4943,0.0000
2489,VDD,926.3640,654.3600,80.0000,80.0000,5018.4943,0.0000
2490,VDD,926.3640,494.7600,80.0000,80.0000,5018.4943,0.0000
2491,VSS,1036.1890,574.5600,80.0000,80.0000,5018.4943,0.0000
2492,VSS,816.4880,574.5600,80.0000,80.0000,5018.4943,0.0000
2493,VDD,926.3640,175.5600,80.0000,80.0000,5018.4943,0.0000
2494,VDD,926.3640,335.1600,80.0000,80.0000,5018.4943,0.0000
2495,VSS,1036.1890,255.3600,80.0000,80.0000,5018.4943,0.0000
2496,VSS,816.4880,255.3600,80.0000,80.0000,5018.4943,0.0000
2497,VSS,1300.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2498,VDDQ,1512.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2499,VDDQ,1036.1890,95.7600,80.0000,80.0000,5018.4943,0.0000
2500,VSS,551.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2501,VDDQ,339.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2502,VDDQ,816.4880,95.7600,80.0000,80.0000,5018.4943,0.0000
2503,VSS,1300.9370,95.7600,80.0000,80.0000,5018.4943,0.0000
2504,VSS,551.7400,95.7600,80.0000,80.0000,5018.4943,0.0000
2505,VDDQ,1036.1890,95.7600,80.0000,80.0000,5018.4943,0.0000
2506,VSS,1036.1890,255.3600,80.0000,80.0000,5018.4943,0.0000
2507,VSS,1036.1890,414.9600,80.0000,80.0000,5018.4943,0.0000
2508,VSS,1036.1890,574.5600,80.0000,80.0000,5018.4943,0.0000
2509,VDDQ,816.4880,95.7600,80.0000,80.0000,5018.4943,0.0000
